,0
1756,3602.5723
1757,0
1758,4569.507
1759,4453.3047
1760,5503.783
1761,5916.1016
1762,0
1763,0
1764,4777.885
1765,2127.2773
1766,0
1767,3046.1199
1768,0
1769,3033.999
1770,3225.473
1771,0
1772,5103.965
1773,5266.1235
1774,2517.955
1775,1377.1527
1776,2402.8486
1777,5487.4355
1778,0
1779,3188.1035
1780,4695.9053
1781,3251.8455
1782,5568.5166
1783,0
1784,0
1785,0
1786,0
1787,0
1788,6066.012
1789,0
1790,3981.1226
1791,3152.043
1792,3439.8503
1793,0
1794,0
1795,3027.127
1796,419.11722
1797,4243.097
1798,5226.1
1799,0
1800,0
1801,2329.2197
1802,0
1803,4054.3132
1804,3749.7563
1805,3946.8813
1806,0
1807,3019.4255
1808,2678.1958
1809,4771.498
1810,3704.2556
1811,0
1812,369.5894
1813,369.19766
1814,6993.018
1815,5819.3706
1816,4451.522
1817,1948.1498
1818,3375.7297
1819,373.54782
1820,0
1821,4555.6714
1822,4450.3154
1823,3380.4946
1824,2725.8396
1825,3058.536
1826,296.05585
1827,3701.3137
1828,3203.042
1829,4290.4985
1830,5345.8774
1831,0
1832,5487.4355
1833,5119.3457
1834,2416.2854
1835,2725.2651
1836,3983.4678
1837,3141.6648
1838,4906.8037
1839,149.74466
1840,4146.649
1841,0
1842,5396.347
1843,3136.772
1844,3673.7827
1845,6621.551
1846,2928.2295
1847,0
1848,0
1849,0
1850,0
1851,4454.691
1852,3493.817
1853,3122.6335
1854,3532.474
1855,2271.5532
1856,2742.8079
1857,0
1858,2321.5144
1859,5034.377
1860,3032.3137
1861,3149.3774
1862,2943.6052
1863,0
1864,2215.8726
1865,5694.836
1866,0
1867,2892.4792
1868,2615.1714
1869,345.91013
1870,3538.9602
1871,2915.998
1872,4372.907
1873,6342.109
1874,0
1875,0
1876,0
1877,0
1878,7.596234
1879,2499.6401
1880,4028.6323
1881,0
1882,3673.7827
1883,2321.5144
1884,4637.83
1885,369.5894
1886,2087.223
1887,3057.9277
1888,4576.275
1889,3845.2183
1890,0
1891,5732.009
1892,5914.773
1893,3536.576
1894,9.044363
1895,2127.2773
1896,3922.4202
1897,2959.804
