loss,mae,msle,val_loss,val_mae,val_msle
0.670852348,421.5300598,0.670852125,0.448948117,417.4388123,0.448948085
0.690373413,413.129425,0.690373659,0.45642787,399.3851929,0.456427842
0.652513123,409.2325745,0.652513206,0.415602157,405.0046997,0.415602207
0.69533783,411.4103394,0.695337772,0.449507508,398.5557861,0.449507505
0.72742105,409.3569031,0.727421105,0.433271628,404.1986389,0.433271587
0.695787876,412.2970276,0.695787966,0.452079572,394.6005859,0.452079624
0.641892021,407.1914063,0.641892135,0.472972993,404.1854858,0.472973049
0.66552521,404.2160339,0.665525198,0.454904661,396.1575623,0.454904675
0.644794465,399.0384216,0.644794524,0.440985556,390.2130127,0.44098556
0.654628287,395.1288452,0.654628277,0.437724444,392.0157166,0.437724411
0.680276437,392.0421143,0.680276513,0.484084465,386.2397156,0.484084487
0.656575261,395.6057129,0.656575203,0.417294215,383.2431335,0.417294204
0.637438473,392.4159546,0.637438476,0.494476124,379.5925903,0.494476169
0.669012225,395.3260498,0.669012427,0.449827117,388.5853271,0.449827045
0.674929851,394.118988,0.674930155,0.419188121,382.5002441,0.419188082
0.623530538,391.4085388,0.623530567,0.461782651,394.534729,0.461782664
0.658929267,392.0140381,0.658929229,0.405463651,378.2603455,0.405463636
0.628172458,391.6698608,0.628172278,0.434170721,382.879303,0.434170693
0.638933462,391.1252747,0.638933182,0.399422114,381.5296631,0.399422169
0.66624471,392.4845581,0.666244924,0.414413521,394.5643921,0.414413571
0.634210751,393.6480408,0.634210706,0.419282625,381.5155945,0.419282615
0.623732912,393.2227478,0.623732924,0.403617525,386.1112671,0.403617501
0.658617932,397.2912598,0.658618093,0.485531653,381.4706726,0.485531628
0.65166392,395.8925171,0.651664078,0.448472385,384.9669189,0.448472351
0.638960725,396.2383118,0.6389606,0.382067433,395.7297974,0.382067412
0.624381809,394.7875366,0.624381781,0.429688621,385.0474854,0.429688722
0.635949084,394.3365173,0.635949194,0.381362697,391.766449,0.381362706
0.654567858,397.0412292,0.654567897,0.417398284,386.8005981,0.417398304
0.63710363,398.2023926,0.637103617,0.394522724,387.6430969,0.394522816
0.60535317,398.082428,0.605353236,0.380914359,384.6574402,0.38091439
0.678648512,395.441864,0.678648412,0.456934482,381.670105,0.456934482
0.637318761,379.750061,0.63731885,0.394792512,364.6104126,0.394792467
0.603825457,368.9259644,0.60382545,0.382124319,356.5868225,0.382124394
0.631203491,362.906189,0.631203532,0.36525072,359.521637,0.365250677
0.62582044,365.1119385,0.625820279,0.425988893,353.9247742,0.425988972
0.619985152,365.5715637,0.619985223,0.392608724,351.6765137,0.392608702
0.602297848,363.0823364,0.602297783,0.396869298,355.4090271,0.396869332
0.621528413,363.4579163,0.621528447,0.406925938,367.2617798,0.406926006
0.645981999,363.9421387,0.645981967,0.393983305,349.5727539,0.393983364
0.663143636,366.3338623,0.663143694,0.447238903,347.866394,0.447238922
0.615954306,364.4799805,0.61595434,0.364067796,352.0197144,0.364067823
0.613784242,359.3595276,0.613784492,0.382688347,366.3115845,0.382688344
0.605078872,365.0704651,0.605078697,0.367442202,349.2393494,0.36744225
0.623340388,365.575592,0.623340547,0.407715252,347.0098877,0.407715231
0.609174145,363.9274292,0.609173954,0.339614508,358.8296814,0.339614511
0.620467461,362.5316467,0.620467305,0.453907448,351.9625854,0.45390746
0.613841604,361.4535217,0.613841653,0.357037706,355.8072205,0.357037723
0.628910035,365.4253845,0.628909945,0.341605744,364.8956604,0.341605723
0.619137702,364.4598389,0.619137645,0.385852643,348.7879944,0.385852605
0.578040126,360.8869324,0.578040063,0.35723169,349.9790344,0.357231617
0.594921966,361.4654846,0.594921947,0.366850601,354.3431396,0.366850585
0.575430733,360.3894043,0.575430691,0.38555441,345.4902649,0.385554433
0.582362283,363.7271118,0.582362175,0.431727436,360.0649414,0.431727439
0.635463914,362.3912659,0.635463893,0.395792604,349.9036865,0.395792574
0.644717911,362.4324036,0.644718051,0.371077532,348.8478394,0.371077508
0.616249585,367.6496582,0.616249681,0.586749881,346.7784424,0.586749911
0.595756154,360.8588257,0.595756173,0.424242472,364.6629639,0.424242467
0.632707255,365.1956482,0.632707357,0.529468218,352.020874,0.529468238
0.581839576,361.8735352,0.581839383,0.362172399,351.8939819,0.362172425
0.613632508,362.8743896,0.61363256,0.33020202,357.612915,0.330202013
0.622478526,361.2849731,0.622478366,0.398522782,364.1494446,0.398522735
0.590989709,363.1232605,0.59098953,0.328324581,349.5432129,0.328324586
0.595091726,361.6452637,0.595091581,0.343129675,350.4094543,0.343129724
0.571973629,362.4245911,0.571973562,0.350008084,363.5106201,0.35000807
0.60447949,367.111908,0.604479611,0.319343847,353.1648865,0.319343835
0.600599997,364.4057617,0.600599885,0.415125743,351.8303528,0.415125728
0.60561852,363.9718933,0.605618477,0.343599988,351.2832642,0.343600035
0.647583946,363.8785095,0.64758414,0.416747377,350.0972595,0.416747361
0.601242833,365.359436,0.6012429,0.349163396,352.6672974,0.349163383
0.601524639,360.3540039,0.601524532,0.395559435,347.245575,0.39555946
0.599899727,361.8893738,0.59989965,0.328528139,347.6104431,0.328528166
0.599223129,361.5641174,0.599223018,0.306688498,353.9333191,0.306688488
0.554286925,361.4437866,0.554286957,0.322766553,352.8884888,0.322766513
0.594506241,365.7145081,0.594505906,0.337108337,351.5611572,0.337108374
0.610646109,364.1625671,0.610646129,0.391486499,354.99646,0.391486526
0.609571001,365.2979126,0.60957104,0.307765645,353.4986877,0.307765633
0.582143185,361.5980225,0.582143188,0.312728604,349.6225281,0.312728643
0.561096008,364.1906128,0.561096013,0.298653419,355.3754883,0.298653364
0.63475771,366.6185608,0.634757757,0.357167735,348.9250488,0.357167751
0.598735535,363.6836853,0.598735452,0.344953295,353.6011047,0.344953328
0.632277313,367.3689575,0.632277369,0.33085058,374.9440613,0.330850571
0.599280831,363.4508362,0.599280953,0.365107888,351.8499451,0.365107894
0.60732244,365.4554138,0.607322574,0.347686017,349.1317139,0.347685993
0.588774389,365.3352966,0.588774562,0.32827273,361.0491028,0.32827279
0.578373636,365.237915,0.578373671,0.325259488,352.9186401,0.325259507
0.59314864,365.1957092,0.593148708,0.331461931,357.2291565,0.331461906
0.552587795,362.3511353,0.552587807,0.333406173,351.7599792,0.33340615
0.595130318,364.6724548,0.595130205,0.310629718,359.1002197,0.310629696
0.539342329,363.7337036,0.539342284,0.292093561,357.2549133,0.292093575
0.587615938,362.4226379,0.587616026,0.347407874,354.2760315,0.347407877
0.598862498,363.2314758,0.598862469,0.30298429,357.4667358,0.302984267
0.534315687,366.2874756,0.534315705,0.274656333,354.5390625,0.274656296
0.549130168,362.5422058,0.549130023,0.281384603,356.8239136,0.281384617
0.558557501,363.1532288,0.558557451,0.324647122,350.0863647,0.324647099
0.541563096,361.42276,0.541563034,0.314117261,348.0183411,0.314117253
0.614340893,362.0632629,0.61434108,0.370632995,344.9710083,0.370632976
0.556765434,360.2876892,0.556765378,0.324916334,345.9391785,0.324916303
0.545427199,360.369751,0.545427084,0.273421714,346.8287354,0.273421705
0.580629703,362.5398865,0.580629528,0.301448929,348.0215149,0.301448911
0.56954939,363.9555664,0.569549203,0.325607713,346.2079468,0.325607747
0.514450315,361.5162964,0.514450192,0.312685995,352.2623901,0.312685996
0.585929258,363.6833801,0.585929275,0.296263135,355.5194397,0.296263099
0.552083288,361.545166,0.552083075,0.337670046,357.8674011,0.337670028
0.570759922,361.0135803,0.570759892,0.344826298,351.5410156,0.344826341
0.569387641,361.5406494,0.569387496,0.313488618,351.7781982,0.313488603
0.574087464,360.7438354,0.57408762,0.258650234,353.4515991,0.258650273
0.575838639,363.3057556,0.575838566,0.296481904,348.3006592,0.296481907
0.55994623,363.4753723,0.559946239,0.295719081,355.0066528,0.295719117
0.55964697,364.3162231,0.559646904,0.275960939,353.2709351,0.275960952
0.573715973,367.0286865,0.573716104,0.277491117,354.593811,0.277491152
0.588718474,365.3216553,0.588718474,0.395751296,358.8101807,0.395751297
0.545940151,361.4094238,0.545940042,0.284467639,360.4224243,0.284467638
0.573695567,363.104187,0.573695421,0.316218438,349.0739136,0.316218376
0.568721816,359.8054199,0.56872201,0.316067517,352.5348816,0.316067547
0.609467607,365.9674683,0.609467864,0.302394865,345.2162476,0.302394837
0.566636289,365.1350403,0.566636503,0.262450351,357.4822083,0.262450337
0.577661223,365.6482239,0.577661276,0.322671214,356.7076111,0.322671264
0.567137242,365.0894165,0.567137301,0.27606716,373.3071289,0.276067138
0.561881555,363.3615417,0.561881483,0.312400537,348.9234619,0.312400579
0.609908551,363.5982971,0.609908521,0.276562519,349.0283508,0.276562512
0.528568664,362.0456543,0.528568625,0.299251914,350.7115479,0.299251914
0.580525315,363.353241,0.580525219,0.269089684,353.1305542,0.269089669
0.544580873,362.2049255,0.544580936,0.264856517,356.8434753,0.264856547
0.58373897,363.7671814,0.583738923,0.28862622,356.7645874,0.288626224
0.541385486,363.079071,0.541385412,0.24499424,358.350708,0.244994268
0.58522922,366.4949951,0.585229278,0.332721293,352.0244141,0.332721233
0.534729124,363.6489868,0.534728825,0.243191222,360.1277161,0.243191212
0.550616645,365.3597412,0.550616562,0.25565508,349.377594,0.25565511
0.558542628,360.1685181,0.55854255,0.306399933,350.6719971,0.306399882
0.569108401,363.0432129,0.569108486,0.378170536,343.239502,0.37817052
0.557196111,365.135437,0.557196081,0.251278546,349.9967346,0.251278579
0.58464918,363.2720032,0.584649324,0.288664498,353.9405823,0.28866452
0.608311944,365.8173218,0.608311832,0.262272559,355.1967773,0.262272567
0.5341139,361.492981,0.534113884,0.295310851,344.1326599,0.295310825
0.557358781,361.1394958,0.557358801,0.274103935,349.7553101,0.274103969
0.575604369,364.0693359,0.57560432,0.364316162,351.7221069,0.364316195
0.576566317,359.8991089,0.57656616,0.251376746,355.7433777,0.251376748
0.548860083,362.1375427,0.548860133,0.23026701,349.683197,0.230267018
0.572477695,360.6289673,0.572477639,0.267704902,351.9395142,0.267704874
0.568170584,356.7138062,0.568170786,0.382686321,352.859375,0.382686257
0.552389181,362.5565186,0.552389026,0.232700244,353.6419373,0.232700273
0.565039346,362.2037048,0.565039277,0.266792383,352.2540588,0.266792357
0.545852715,364.0205383,0.545852661,0.261118364,353.6627197,0.261118352
0.589435794,362.1796875,0.589435577,0.303274674,346.6602783,0.303274632
0.578763324,361.9040222,0.578763127,0.302595288,348.4943848,0.302595288
0.541577763,363.4769287,0.541577935,0.237599133,348.8059998,0.23759912
0.544438233,360.4926758,0.544438422,0.268944561,356.2782898,0.268944532
0.527626337,359.6428833,0.527626455,0.264583765,348.6120911,0.264583766
0.529106334,361.5533142,0.529106319,0.349280496,342.511322,0.349280506
0.5721766,362.8485107,0.572176754,0.224583716,351.9180298,0.224583715
0.517794275,360.8516541,0.517794311,0.277290395,348.2849121,0.277290344
0.542087189,357.953186,0.542087078,0.236284487,344.9619446,0.23628442
0.562601651,357.9411621,0.562601626,0.280405409,346.3207092,0.280405432
0.539577454,361.9152527,0.539577484,0.245859365,347.8023071,0.245859355
0.553085262,357.3299561,0.553085268,0.308644622,349.3940125,0.308644593
0.512670819,353.319397,0.512670875,0.231754734,349.1875,0.231754735
0.539558477,355.2539978,0.539558351,0.27201852,347.3266602,0.272018522
0.561036706,359.2577515,0.561036646,0.240407766,349.9288635,0.240407765
0.558604357,357.4645691,0.558604419,0.236313614,349.6134033,0.236313641
0.570544186,358.9050598,0.570543885,0.309843046,343.7798157,0.309843004
0.529905148,357.1436462,0.5299052,0.301936731,353.734314,0.301936746
0.512101767,357.8044128,0.512101769,0.252116223,346.9668274,0.252116203
0.551227943,354.1311646,0.551227987,0.259823645,339.5300598,0.25982365
0.52853741,357.3340454,0.528537333,0.251010551,343.1365662,0.251010537
0.569727719,355.3972778,0.569727838,0.248770637,347.3004761,0.248770654
0.530348045,356.1755981,0.530347943,0.244230532,340.9251709,0.244230539
0.520119365,355.5495605,0.520119488,0.274743145,350.1889648,0.27474314
0.524693144,355.8478088,0.524693191,0.259758601,348.3242798,0.259758651
0.522997269,354.6131287,0.522997499,0.238899253,344.9832458,0.238899246
0.542154219,353.9391479,0.542154074,0.237964032,348.6912537,0.237964034
0.501915669,353.8110046,0.501915574,0.260546837,343.4257507,0.260546863
0.523327321,355.7449646,0.52332741,0.218331595,351.6228943,0.21833162
0.497825972,353.099823,0.497825921,0.266162619,343.8505859,0.266162634
0.577787755,353.8202515,0.577787757,0.215959449,342.2145081,0.21595943
0.573920147,350.1871643,0.57392019,0.226527287,339.4532471,0.226527318
0.523624008,353.6709595,0.523624003,0.221647805,341.4992371,0.221647799
0.537689266,352.62146,0.53768909,0.211722257,345.7431641,0.21172224
0.558207713,352.6234131,0.55820787,0.324452496,336.4764099,0.32445246
0.544844373,351.6630554,0.544844508,0.305872346,337.3865356,0.305872351
0.56859687,351.4159241,0.568597078,0.317468416,335.9291077,0.317468345
0.541702193,353.5813599,0.541702151,0.24775054,343.0048523,0.247750491
0.543248054,351.9214172,0.543248057,0.232862335,343.2336426,0.232862324
0.55380665,351.8182373,0.553806663,0.269403417,337.9614868,0.269403428
0.530961432,354.3077393,0.530961275,0.209663824,344.023407,0.209663838
0.541977162,348.5836182,0.541977227,0.386934268,334.4090576,0.38693428
0.564015741,350.2984619,0.564015925,0.263293471,340.0571594,0.263293475
0.534803246,351.2868652,0.534803391,0.247676884,336.3685303,0.247676879
0.567454351,351.7944641,0.567454219,0.222578494,340.3849487,0.222578496
0.536114835,351.3149109,0.536114812,0.227070611,341.9934998,0.227070585
0.540452744,352.8078308,0.540452778,0.247061804,336.9440308,0.247061774
0.498294953,348.6400146,0.49829492,0.241903169,338.4631958,0.241903171
0.531738033,349.2098389,0.531737864,0.27883197,329.9200134,0.278831989
0.509990248,349.6572876,0.509990335,0.242790952,341.2752075,0.242790967
0.555453725,349.078949,0.555453837,0.236262048,341.4414978,0.236262009
0.535168445,349.2373657,0.535168529,0.190978163,343.1341858,0.190978169
0.524240319,348.4169922,0.524240255,0.356197936,329.2778015,0.356197983
0.579560837,348.3841553,0.579560876,0.214929611,347.0554199,0.21492961
0.547122218,348.4888611,0.547122002,0.246771748,337.5979004,0.246771723
0.531260184,347.4403076,0.531260252,0.224371917,334.3038635,0.224371925
0.562855516,348.7198181,0.562855422,0.218423221,338.1590881,0.218423218
0.565218497,345.1939697,0.565218449,0.32081573,339.0623474,0.320815712
0.542096306,350.6006165,0.542096198,0.261726204,331.9815674,0.26172623
0.536342441,347.2958069,0.536342442,0.246516165,336.2391357,0.246516109
0.537729837,349.2904053,0.537729979,0.292519067,332.2257385,0.292519033
0.54353519,344.0176697,0.543535411,0.20797592,336.5507813,0.207975924
0.539406239,349.5966492,0.53940618,0.239357147,340.3842468,0.239357159
0.553182353,352.2227173,0.553182304,0.217793545,344.750885,0.217793554
0.4670611,347.9952087,0.467061132,0.185362651,340.6828003,0.185362637
0.533626405,344.4677124,0.533626676,0.22930402,340.9297485,0.229304031
0.526969017,346.4781799,0.526969075,0.250341743,333.4867859,0.250341713
0.540192699,348.2393799,0.540192664,0.243768711,331.4911804,0.243768707
0.558979801,348.7727966,0.558979869,0.189362611,339.7990112,0.189362615
0.501406566,348.3871765,0.501406491,0.192057141,340.4733582,0.192057133
0.548966273,349.3139648,0.548966289,0.327936355,338.2689209,0.327936292
0.526761035,350.6998901,0.526761055,0.265672114,338.0065613,0.265672117
0.563490856,350.7988586,0.563490927,0.286255146,360.6646423,0.286255181
0.520729145,352.5292969,0.520729125,0.228755652,347.1748657,0.228755668
0.554623922,352.1044617,0.554623783,0.212870016,348.124939,0.212870017
0.543798726,353.5115356,0.543798864,0.236265088,336.8268127,0.236265138
0.557830909,350.62854,0.557831109,0.35641312,347.813385,0.356413096
0.531845352,349.9824829,0.531845272,0.214172732,337.3446655,0.214172751
0.511956141,348.1173401,0.511956155,0.207557412,340.0380554,0.207557395
0.478499334,346.6129761,0.478499472,0.198482615,337.6807251,0.198482633
0.523683626,347.9899597,0.523683667,0.26121686,337.1715698,0.261216849
0.54986766,350.6720886,0.549867511,0.331853821,332.9543152,0.331853837
0.500331972,345.7046509,0.500332117,0.245167677,339.3667908,0.245167673
0.52521836,345.4469604,0.525218606,0.201843422,342.3844604,0.201843441
0.524461532,346.7832642,0.524461567,0.268646782,341.0080566,0.268646777
0.510121234,347.5171509,0.510121167,0.246955222,338.424469,0.246955231
0.541285278,346.5351257,0.541285336,0.250308471,336.6001587,0.250308484
0.553795025,346.7900696,0.55379504,0.245851153,333.8467102,0.245851174
0.502973709,346.2226563,0.502973795,0.2131396,336.0729675,0.213139623
0.534518554,347.9757996,0.53451854,0.205045985,339.6993408,0.205045998
0.536963124,348.4660645,0.536963165,0.210045069,340.6499634,0.210045069
0.510086216,344.929718,0.51008606,0.214354512,332.0032349,0.214354545
0.51628223,346.3021545,0.516282141,0.194053639,330.2036743,0.19405365
0.525116458,346.5022888,0.525116384,0.403981236,346.5990601,0.403981239
0.584842007,350.3710632,0.584841967,0.271286179,334.3913879,0.27128616
0.53381374,347.915863,0.533813715,0.256798844,340.0737,0.256798834
0.582896414,343.4292603,0.582896411,0.279984381,343.0925598,0.279984385
0.514507573,344.6004639,0.514507353,0.178713484,334.9796143,0.178713471
0.517764974,344.4491272,0.517764986,0.187101858,335.4072876,0.187101826
0.530562801,344.9468384,0.530562878,0.244535783,336.711792,0.244535819
0.523711131,343.9736633,0.523711205,0.24841568,334.0241089,0.248415679
0.540811545,346.6057434,0.54081136,0.23951515,337.1116333,0.239515141
0.493483752,344.1437073,0.493483633,0.192809232,336.3597717,0.192809239
0.516537449,344.660614,0.516537249,0.203599504,334.0722351,0.203599527
0.541284455,344.7044983,0.541284442,0.235130208,341.4012146,0.235130221
0.514462022,346.8734741,0.514461875,0.22300315,331.4883728,0.223003149
0.509853663,344.1520386,0.50985378,0.211886194,335.6695862,0.211886182
0.464824312,341.5630493,0.464824378,0.250765862,342.8109741,0.25076583
0.516085065,347.0632324,0.516084909,0.22165926,333.9216309,0.221659273
0.501299048,344.2024841,0.501299143,0.202687683,337.078949,0.202687666
0.551536172,344.5635681,0.551536202,0.207721869,340.2767944,0.207721904
0.543776213,344.2408752,0.543776095,0.189103728,334.482605,0.189103752
0.499858629,347.6877136,0.499858558,0.257429417,336.8573608,0.257429391
0.54285169,346.4502869,0.542851686,0.336207583,330.3053284,0.336207658
0.532586719,347.9887695,0.532586575,0.206013337,345.3688354,0.206013337
0.496822407,342.5129395,0.496822357,0.173058172,332.5102844,0.173058197
0.502797548,344.9430542,0.502797425,0.262668444,327.3234253,0.262668431
0.493147047,343.8498535,0.493147016,0.224613854,332.5834045,0.224613845
0.510283334,343.1221313,0.510283411,0.176728103,337.5523376,0.1767281
0.534088098,343.7495422,0.534088135,0.178931008,332.531311,0.178930983
0.525815257,343.3780518,0.525815368,0.170189213,338.9577637,0.170189202
0.562203274,343.739624,0.562203228,0.22572756,340.6398926,0.225727558
0.531355246,344.3923645,0.531355143,0.204989497,332.6090698,0.204989508
0.484085644,340.7277832,0.484085649,0.1841015,335.4215698,0.184101492
0.470000553,341.318634,0.470000386,0.175698174,337.2662048,0.175698176
0.528037618,343.723938,0.528037667,0.184593122,337.2342529,0.184593141
0.492288259,344.0444336,0.492288172,0.224195191,341.1429749,0.224195138
0.532325349,341.8657532,0.532325447,0.22719619,326.531189,0.227196217
0.492714672,341.5675354,0.492714703,0.170809699,327.0726929,0.170809701
0.561453657,342.7337341,0.561453581,0.316271006,322.978363,0.316270977
0.498548248,339.9531555,0.498548239,0.170910252,334.3562317,0.170910269
0.514482069,343.5967712,0.514482021,0.264934016,327.4884949,0.264933974
0.501862419,340.9786377,0.501862645,0.304129202,326.1196289,0.304129213
0.50821602,341.618988,0.508216083,0.222716114,336.7953796,0.222716108
0.484686874,341.2245178,0.484686852,0.176474575,334.7877808,0.176474556
0.469590726,341.4077759,0.469590724,0.202791687,336.6360168,0.202791691
0.435323938,337.1269226,0.435323983,0.17669128,332.5444641,0.176691279
0.492443171,338.4553528,0.492443115,0.220956885,333.6313171,0.220956862
0.519088637,338.6088257,0.519088447,0.191318805,327.8480835,0.19131881
0.498474428,340.7236328,0.49847427,0.21321536,334.151886,0.213215381
0.511021981,342.9613037,0.511021793,0.159618685,325.9602661,0.159618676
0.507486565,340.2380371,0.507486641,0.17554135,332.4608459,0.175541326
0.495755433,342.8322144,0.495755434,0.200359357,336.1046143,0.200359344
0.502651141,342.2558289,0.502651095,0.193836745,334.4252625,0.193836764
0.515199272,340.301178,0.515199423,0.294058969,333.5296936,0.294058949
0.552189418,342.6417236,0.552189529,0.199966473,332.2526855,0.19996649
0.499361076,342.6400146,0.499361098,0.21518508,335.2367554,0.215185061
0.550234242,345.6766357,0.550234318,0.191512153,333.8656616,0.191512153
0.49867239,343.3029175,0.498672426,0.176661894,336.9009399,0.176661879
0.536041197,342.8740234,0.536041141,0.215567021,330.746582,0.215567067
0.520517712,340.8947144,0.520517647,0.394082283,320.1137085,0.394082278
0.540343705,340.0763245,0.540343702,0.198396523,343.5638733,0.198396504
0.521339609,343.8827515,0.521339536,0.181584097,330.740509,0.181584075
0.463900675,339.3027954,0.463900626,0.156802625,330.7004395,0.156802624
0.4863731,340.1455078,0.486372888,0.188242042,327.3772888,0.188242033
0.527812409,340.1282349,0.527812362,0.18165583,334.7753601,0.181655854
0.538308711,343.2739868,0.538308561,0.197100966,333.5150757,0.197100982
0.503554885,340.04599,0.503554642,0.200054291,330.1805115,0.200054303
0.484212565,338.0250244,0.484212548,0.193748137,321.6473389,0.193748146
0.506575021,340.4423218,0.506575048,0.182139576,327.9975891,0.18213959
0.521293024,342.4570618,0.521292984,0.181021796,331.571991,0.18102181
0.486409901,338.332428,0.486409903,0.200674221,326.2167358,0.200674236
0.500357595,336.5185547,0.500357687,0.217169379,323.8576965,0.217169359
0.471233946,336.8945923,0.471233875,0.175874323,334.3825378,0.175874323
0.564057171,342.6887512,0.564057291,0.214340755,326.2583618,0.214340746
0.561490331,340.4768066,0.561490238,0.22318225,333.3087463,0.223182231
0.494664645,342.411377,0.49466455,0.216272881,321.2171631,0.216272905
0.467151076,337.6272278,0.467150986,0.180427181,323.76651,0.180427194
0.481448096,333.4643555,0.481448084,0.198654261,326.4472046,0.198654249
0.461433312,336.6297302,0.461433291,0.192944728,320.040802,0.192944765
0.532585459,336.9028625,0.532585621,0.195136825,323.7822571,0.19513683
0.491027756,336.2087708,0.491027772,0.19817466,322.0346985,0.198174641
0.53495538,332.598999,0.534955323,0.223398041,329.0080566,0.223398075
0.529831494,335.4645386,0.529831469,0.160730137,324.8785095,0.160730153
0.488736784,332.9840088,0.488736808,0.186318626,321.6741028,0.186318621
0.52035964,332.6988831,0.520359576,0.189859486,321.2282104,0.189859495
0.505290481,332.6157227,0.505290508,0.182259362,323.7026672,0.182259351
0.496602308,333.7672119,0.496602356,0.152680703,325.281311,0.152680695
0.560186781,335.1711121,0.560186744,0.276467587,333.9928589,0.276467592
0.496446803,332.9340515,0.496446878,0.207254512,324.4009094,0.207254514
0.52132151,335.300354,0.521321476,0.265673539,320.8901672,0.265673548
0.514332402,332.785614,0.514332533,0.245410366,313.1785889,0.245410323
0.494512064,331.0627747,0.494512111,0.198645625,322.9984131,0.198645636
0.473248788,332.5708618,0.47324878,0.192265948,321.5481873,0.192265943
0.523787328,333.605011,0.523787439,0.175727862,319.6187744,0.175727874
0.508565724,330.6514893,0.508565903,0.254329577,315.9127197,0.254329622
0.505339007,331.7237244,0.505338967,0.211749646,318.3226624,0.211749658
0.480660451,329.693512,0.480660647,0.154223768,326.4207764,0.154223755
0.50334764,330.405365,0.503347754,0.24629182,317.9458313,0.246291846
0.499108006,328.7486572,0.499107897,0.174945517,323.8736572,0.174945548
0.513644604,331.121582,0.513644695,0.220378196,322.5298462,0.22037822
0.487547897,328.7034607,0.487547845,0.151593824,324.5982056,0.151593819
0.562590181,333.196167,0.562590241,0.193441264,325.9180298,0.193441287
0.478288592,331.6319885,0.478288531,0.150078534,326.2724609,0.150078565
0.475369427,327.3683777,0.475369573,0.153518658,319.6582336,0.153518662
0.528286728,330.0324402,0.528286636,0.171187163,317.4530029,0.171187147
0.538618047,329.7784424,0.538617909,0.182471746,314.8866882,0.182471752
0.483774354,326.8405457,0.483774364,0.191270803,315.9247742,0.191270798
0.524869099,327.7729492,0.524868846,0.218987635,321.5746765,0.218987629
0.500802533,333.1355896,0.500802577,0.266265817,321.478241,0.266265839
0.464607028,330.9032898,0.46460709,0.164099409,317.5187378,0.16409941
0.545059644,330.1211243,0.545059681,0.162388473,322.8529968,0.162388459
0.533418774,334.0914612,0.533418834,0.241819818,324.8818359,0.241819829
0.473430369,333.6988831,0.473430336,0.155897553,322.6355896,0.155897558
0.49549868,331.3425598,0.495498687,0.166673143,322.8573608,0.166673139
0.527761308,334.0795898,0.527761161,0.225356387,326.4276123,0.225356415
0.44582104,329.8731995,0.445821106,0.140151697,320.20578,0.140151709
0.463876153,329.7049866,0.463876069,0.162598935,326.4242859,0.162598908
0.533413919,331.3529053,0.533414006,0.196522089,324.3157654,0.196522102
0.552337039,333.9440002,0.55233705,0.196430729,315.8888855,0.196430713
0.465275641,330.2075195,0.465275735,0.153615268,319.6331177,0.153615281
0.451394507,329.0492554,0.451394528,0.164038902,319.6105347,0.164038897
0.476929882,325.559967,0.476929843,0.149800381,318.8459167,0.149800405
0.489550326,326.5306091,0.489550292,0.195312924,310.6137695,0.195312902
0.513740711,326.8171387,0.513740778,0.200041908,317.9713745,0.200041875
0.496894911,327.2922363,0.496894926,0.262564923,314.2876892,0.262564898
0.453147462,324.5962524,0.453147411,0.184721372,319.3132629,0.184721366
0.468770362,327.5764771,0.468770266,0.155554779,326.1530151,0.155554771
0.467680705,332.8902893,0.467680603,0.169721283,318.1374512,0.169721261
0.543162027,331.7356567,0.543161988,0.192033095,323.7135315,0.192033067
0.532256479,331.4464111,0.532256484,0.272261153,322.95578,0.272261143
0.511572373,328.5997925,0.511572421,0.178052093,314.7958374,0.178052112
0.505002839,327.6644897,0.505002916,0.197769019,315.1341858,0.197769001
0.522417156,327.6557007,0.522417009,0.189826024,312.8734436,0.189826041
0.494896255,328.469635,0.494896084,0.174668903,317.6063843,0.174668908
0.51971849,330.0495605,0.519718528,0.183574285,320.9068604,0.183574259
0.495019856,328.2780151,0.495019883,0.222717166,322.4775391,0.222717211
0.535303651,330.7774353,0.535303414,0.17576609,320.0541382,0.175766081
0.453569163,327.3813477,0.453569084,0.160684813,317.306488,0.160684794
0.527360942,325.2106628,0.527361095,0.248431718,315.0005493,0.248431757
0.533610672,329.6096802,0.533610821,0.194168593,317.2597046,0.194168597
0.487907478,324.6435852,0.487907529,0.234041755,321.9636536,0.23404175
0.542365399,329.5490417,0.542365432,0.190248961,322.2396851,0.190248951
0.519182647,329.0475159,0.519182742,0.299866778,311.3292236,0.299866736
0.56726985,330.6512756,0.567269981,0.201830933,319.7535706,0.201830938
0.45659776,328.2790527,0.456597716,0.158042588,318.4720154,0.158042595
0.486744936,329.1325073,0.48674497,0.183040181,312.5481873,0.183040172
0.562553949,330.7709656,0.562553823,0.451272099,317.4070129,0.45127207
0.538403765,330.8879089,0.53840369,0.253590814,322.3126221,0.253590792
0.554182223,330.0278625,0.554182291,0.222048988,316.3747864,0.222049028
0.488388785,331.484436,0.488388777,0.211002265,323.8465881,0.21100229
0.509972742,329.1350403,0.509972751,0.157521713,322.1420593,0.15752171
0.503090512,329.3666992,0.503090441,0.164782738,323.1254272,0.164782763
0.483697548,327.767334,0.483697593,0.185251008,318.5360718,0.185251057
0.48198381,330.731842,0.481983632,0.210254236,313.223053,0.210254222
0.543207689,329.440979,0.543207645,0.178225055,324.2890625,0.178225055
0.525395244,330.2928162,0.525395334,0.16547313,320.351593,0.165473133
