,0
1595,3368.4148
1596,3897.5208
1597,3235.0046
1598,1106.633
1599,2131.2383
1600,2519.6475
1601,1075.3087
1602,5004.9766
1603,5574.627
1604,-160.1428
1605,2409.7148
1606,3802.2915
1607,4045.5527
1608,2997.493
1609,-147.9828
1610,1111.7129
1611,3326.8337
1612,-163.11615
1613,-129.5564
1614,1382.6871
1615,1369.3844
1616,2645.4207
1617,5034.377
1618,2574.1934
1619,-116.75516
1620,-145.62656
1621,2574.1934
1622,1075.3087
1623,-165.64166
1624,-145.96677
1625,-104.75459
1626,4250.6235
1627,6504.268
1628,3514.0715
1629,2831.711
1630,3547.4226
1631,2916.3093
1632,6779.8467
1633,5690.8037
1634,-97.94107
1635,2147.3474
1636,4863.8306
1637,2753.8416
1638,3476.8333
1639,4245.3687
1640,-141.12794
1641,3169.4626
1642,7118.467
1643,2511.7988
1644,3443.9216
1645,4106.9443
1646,3097.2356
1647,1136.9609
1648,-187.79457
1649,4981.199
1650,3945.2585
1651,1831.035
1652,2971.5122
1653,-44.980328
1654,-118.210686
1655,4513.1353
1656,4771.498
1657,6769.6323
1658,1071.8694
1659,3590.2705
1660,5672.148
1661,2994.598
1662,4595.55
1663,2665.1802
1664,1940.4164
1665,-156.95688
1666,2372.8472
1667,3940.5432
1668,3714.0012
1669,2035.2291
1670,379.47122
1671,-63.946636
1672,-1.5453283
1673,-154.16199
1674,-136.28098
1675,4280.4785
1676,3996.662
1677,3299.6733
1678,-150.72545
1679,2549.46
1680,1812.1115
1681,2635.1904
1682,-199.5341
1683,3195.719
1684,1764.354
1685,2105.3032
1686,5326.6035
1687,4082.1865
1688,2670.441
1689,4250.6235
1690,3817.0215
1691,5469.495
1692,4614.3335
1693,5762.407
1694,4818.189
1695,1115.6569
1696,3948.103
1697,3022.4478
1698,2457.8975
1699,-145.29497
1700,-121.251015
1701,5631.6553
1702,-140.1814
1703,7276.8677
1704,-141.43747
1705,4664.2607
1706,310.08066
1707,-31.84176
1708,5529.971
1709,1106.633
1710,3556.361
1711,3234.506
1712,-94.59516
1713,3808.9602
1714,-128.21103
1715,6334.785
1716,6384.146
1717,-143.59402
1718,3831.6523
1719,-95.930595
