,0
152,6842.563
153,4157.406
154,-374.87466
155,336.10175
156,-329.67596
157,-423.9372
158,1622.6964
159,5697.931
160,4673.3755
161,3116.5042
162,7009.6885
163,5877.8315
164,-368.17688
165,-303.31805
166,453.17902
167,5446.6567
168,2333.9192
169,7796.645
170,3789.0024
171,7190.5435
172,2799.4983
173,-320.1903
174,3211.1477
175,3071.2134
176,1211.3904
177,-305.20538
178,259.61935
179,4336.169
180,2213.5942
181,511.28885
182,-254.36284
183,10.804211
184,3047.227
185,4418.789
186,-265.50613
187,8722.15
188,3603.4954
189,6038.755
190,-430.42752
191,3461.0266
192,1474.7173
193,3287.632
194,6873.4766
195,5057.9478
196,-68.07524
197,4320.5537
198,-422.29193
199,3519.5955
200,3262.43
201,-280.90515
202,5274.41
203,5959.142
204,2905.5215
205,3383.3787
206,5002.7363
207,2216.737
208,6237.5483
209,1393.4697
210,5128.282
211,-229.74529
212,2085.8013
213,2072.2546
214,1894.2391
215,-280.90515
216,3836.0862
217,7794.126
218,4009.233
219,2411.2595
220,2449.2434
221,3732.8472
222,246.39334
223,2395.6377
224,7073.029
225,-442.78265
226,6853.4595
227,4138.8633
228,6950.485
229,-156.51733
230,7728.737
231,5498.8257
232,2398.5261
233,1090.9838
234,3303.4941
235,2960.071
236,-250.95844
237,3.5778143
238,4102.3867
239,2247.3572
240,2538.614
241,-108.1264
242,4079.2913
243,471.07416
244,1174.7992
245,5811.2065
246,-388.3032
247,2745.2622
248,-28.106644
249,4117.9526
250,3468.5632
251,-222.03345
252,2340.0117
253,4079.2913
254,8299.782
255,6096.1797
256,3532.4197
257,4193.828
258,2216.737
259,3638.6245
260,4903.6597
261,2829.6084
262,-332.1607
263,2178.5486
264,4431.014
265,2237.2627
266,5144.23
267,3266.6924
268,1068.9998
269,2162.075
270,-313.57385
271,4874.0723
272,2599.0605
273,6306.5996
274,483.54938
275,6482.1104
276,1918.742
277,-384.23245
278,1099.7897
279,2300.2432
280,5074.594
281,-42.435352
282,7932.456
283,6939.049
284,4731.012
285,4211.644
286,5816.2925
287,1406.8788
288,-44.017517
289,5395.094
290,5224.64
291,1812.3622
292,-123.65805
293,3000.3535
294,6467.5625
295,3738.7798
296,-131.0396
297,1656.5223
298,2768.3403
299,-192.5198
300,3836.0862
301,6041.7383
302,3481.388
303,2810.8008
304,3577.7603
305,3759.4153
306,6455.8276
307,458.77167
308,4269.304
309,-436.59888
310,3028.6191
311,2004.9817
312,-411.68887
313,2981.553
314,5025.643
315,220.70354
316,-426.7121
317,-113.53679
318,-284.344
319,-350.7948
320,374.4194
321,-310.16437
322,3253.8447
323,7932.456
324,3720.0334
325,-204.54199
326,5892.5723
327,6735.3237
328,1725.1335
329,-332.3529
330,4289.485
331,2445.5547
332,-268.00354
333,2859.6528
334,6437.0874
335,5385.5107
336,5476.2124
337,2955.1846
338,5372.2783
339,4542.4116
340,2999.223
341,3481.388
342,-334.3333
343,189.75598
344,3817.991
345,2894.2905
346,461.03827
347,4398.7495
348,5015.9707
349,4941.515
350,6716.419
351,-393.39212
352,8499.334
353,2554.9526
354,2205.4207
355,6024.1235
356,6101.041
357,9023.875
358,6024.1235
359,28.022718
360,-435.65887
361,1394.0554
362,9227.6
363,3890.8916
364,6493.1255
365,5956.124
366,-222.88924
367,5063.9575
368,189.53268
369,7247.444
370,1528.4136
371,2317.994
372,4922.7026
373,-406.75195
374,-317.04282
375,981.7061
376,1400.7115
377,6612.704
378,4298.5083
379,973.6836
380,468.3527
381,408.44116
382,4217.7163
383,2594.6653
384,1842.709
385,2642.3486
386,-439.82623
387,7349.6904
388,1390.4738
389,-363.47638
390,2662.9268
391,4356.7695
392,2561.891
393,6444.93
394,5508.393
395,3164.247
396,1429.2991
397,-194.49072
398,618.1911
399,6758.9995
400,2917.6487
401,-416.0584
402,6787.6313
403,7456.2427
404,7247.444
405,4111.7866
406,7728.737
407,4386.184
408,7932.456
409,1667.6846
410,4672.975
411,-60.18654
412,4613.825
413,3071.2134
414,5616.17
415,1155.3324
416,9227.6
417,5324.7305
418,-248.45558
419,7479.082
420,2361.3552
421,-334.31683
422,-236.31189
423,1348.8119
424,6429.0415
425,2208.6506
426,1420.4098
427,4271.357
428,3472.6885
429,50.48915
430,-36.04249
431,4842.8135
432,5593.458
433,-437.95993
434,3990.0752
435,1789.0339
436,-439.6151
437,-258.2447
438,-48.936924
439,5720.636
440,3383.268
441,5557.763
442,4445.3584
443,4330.028
444,-326.13702
445,5641.325
446,2421.9563
447,2772.835
448,5197.241
449,2302.6921
450,5431.1685
451,-42.513943
452,5711.82
453,3605.2397
454,7263.6055
455,-438.45773
456,-438.78748
457,6866.0503
458,4868.554
459,3964.906
460,2772.835
461,4498.333
462,4036.7437
463,-166.38498
464,4280.226
465,3560.5425
466,4317.7124
467,1230.872
468,6172.3784
469,-386.51056
470,-324.7224
471,7871.2354
472,6004.4937
473,4465.302
474,4922.7026
475,498.83136
476,6161.9663
477,2955.7969
478,2692.9507
479,-424.23734
480,741.04535
481,-362.25165
482,5101.7134
483,3504.0503
484,3730.4695
485,734.02466
486,4523.4575
487,4262.4863
488,1083.318
489,1152.9513
490,1169.3369
491,-194.49072
492,-206.26735
493,7592.92
494,5055.565
495,-433.57635
496,-12.698904
497,5249.067
498,6355.2515
499,1730.5721
500,5530.4277
501,4309.9517
502,2897.879
503,4389.2017
504,2428.356
505,2164.9202
506,6098.023
507,2471.3105
508,-351.1177
509,3327.4873
510,4450.136
511,5385.951
512,4930.642
513,-433.25415
514,2247.3572
515,5440.1865
516,714.9318
517,4100.7397
518,3848.4395
519,6070.4644
520,-48.936924
521,5635.87
522,7073.029
523,4300.4414
524,3049.2246
525,2778.3098
526,-345.91675
527,6152.3794
528,881.9958
529,8302.096
530,6913.063
531,7266.8223
532,4130.2285
533,844.5572
534,4531.101
535,1684.4629
536,4247.303
537,3716.7776
538,2075.019
539,-422.29193
540,1621.5591
541,5873.399
542,6913.063
543,7003.1074
544,1390.4738
545,2116.64
546,-304.09644
547,-241.85718
548,5957.66
549,8913.269
550,6026.15
551,-436.07635
552,5912.0415
553,2324.689
554,-365.00507
555,2052.7476
556,3842.3718
557,2978.8665
558,6592.462
559,1131.1036
560,4912.4614
561,4731.392
562,3296.7715
563,3899.1074
564,-349.52762
565,5508.393
566,4677.247
567,-310.50183
568,3494.6528
569,2613.8474
570,3599.4795
571,8132.0083
572,4990.04
573,4989.092
574,-428.15256
575,-297.86652
576,3950.2488
577,1608.8857
578,3.5778143
579,3587.9294
580,2434.3376
581,4227.6685
582,8463.122
583,5728.4824
584,3083.1191
585,-302.97162
586,2784.4436
587,2922.951
588,7907.2505
589,6803.818
590,5508.094
591,986.32635
592,-229.11763
593,1131.1036
594,8100.231
595,-429.80942
596,5263.63
597,8110.9756
598,3685.7327
599,6420.9937
600,2411.2595
601,4576.5166
602,5697.931
603,-220.8605
604,3755.7798
605,5474.1997
606,-368.9526
607,-435.94537
608,-97.414246
609,-373.4726
610,2045.7025
611,-244.26402
612,5508.094
613,-380.1596
614,8722.15
615,2528.5134
616,2410.6975
617,4343.272
618,1199.6761
619,7594.5737
620,6652.564
621,2002.8705
622,986.32635
623,5775.901
624,5140.98
625,7171.165
626,-435.94537
627,8123.5806
628,-414.7356
629,-4.0099616
630,1014.25635
631,-376.13104
632,94.958885
633,553.7404
634,2894.2905
635,5745.605
636,4398.7495
637,3898.425
638,192.44536
639,543.90924
640,3687.3257
641,5026.47
642,-392.55417
643,6877.6743
644,4643.412
645,4290.948
646,1934.6462
647,5287.469
648,3964.906
649,-12.698904
650,5968.849
651,2558.4758
652,-378.48203
653,-97.414246
654,2096.1895
655,4277.1426
656,5655.5923
657,292.36862
658,4930.642
659,2122.4944
660,6803.2324
661,7321.287
662,5870.3813
663,1327.38
664,5870.3813
665,2388.7224
666,6306.5996
667,5404.729
668,-432.3783
669,1684.6202
670,6437.0874
671,2982.9526
672,49.09575
673,4706.4824
674,2066.4797
675,9363.416
676,3010.5908
677,7242.345
678,462.12677
679,-349.8854
680,3717.62
681,2072.2546
682,2247.3572
683,2943.8484
684,3621.8408
685,1083.318
686,6355.2515
687,1968.3594
688,7343.101
689,2081.3118
690,4128.9556
691,4310.208
692,6125.3003
693,2371.073
694,-262.50238
695,3102.9377
696,2330.0046
697,5715.6987
698,5305.641
699,5610.571
