loss,mean_absolute_error,mean_squared_logarithmic_error,acc,val_loss,val_mean_absolute_error,val_mean_squared_logarithmic_error,val_acc
1.3865600563585758,812.5489501953125,1.386560082435608,0.1867624968290329,1.3073878556489944,783.5199584960938,1.3073879480361938,0.18504999577999115
1.3559047125279904,771.5507202148438,1.3559043407440186,0.18678750097751617,1.2872525364160539,774.1234130859375,1.2872525453567505,0.18694999814033508
1.314483606815338,758.2195434570312,1.314483642578125,0.18728749454021454,1.2636233478784562,761.9349365234375,1.2636231184005737,0.18379999697208405
1.3127173487097026,754.5453491210938,1.312717080116272,0.18757499754428864,1.2255211606621743,770.0869750976562,1.225521206855774,0.19014999270439148
1.2617192927747964,774.86474609375,1.2617192268371582,0.19078749418258667,1.2142050564289093,773.0795288085938,1.214205026626587,0.18535000085830688
1.2574756637215614,775.5219116210938,1.2574760913848877,0.1869249939918518,1.1894204914569855,799.3687133789062,1.189420461654663,0.18729999661445618
1.2475253388285636,790.5917358398438,1.2475252151489258,0.18658749759197235,1.2049214646220208,809.912109375,1.2049213647842407,0.18655000627040863
1.2405948862433434,809.15576171875,1.2405948638916016,0.1877875030040741,1.2109301939606667,814.9061279296875,1.2109302282333374,0.18330000340938568
1.2403838485479355,823.2722778320312,1.2403836250305176,0.187950000166893,1.165596130490303,838.2276000976562,1.1655962467193604,0.18690000474452972
1.2384327434003353,842.1290283203125,1.238432765007019,0.18809999525547028,1.1651741802692412,867.7178955078125,1.1651742458343506,0.1890999972820282
1.2067516602575779,868.3167114257812,1.2067513465881348,0.19146250188350677,1.1662579730153084,884.3314819335938,1.1662579774856567,0.19155000150203705
1.1932943295687437,882.4044189453125,1.1932945251464844,0.19050000607967377,1.1365676805377007,908.705078125,1.1365678310394287,0.1919499933719635
1.1959111522883177,891.8143920898438,1.1959112882614136,0.18888750672340393,1.1133831486105918,903.880126953125,1.113383173942566,0.18885000050067902
1.1827720496803522,900.9923706054688,1.1827725172042847,0.19038750231266022,1.0849544122815131,912.5562133789062,1.0849543809890747,0.1891999989748001
1.1853257969021798,908.3646240234375,1.1853257417678833,0.1902875006198883,1.076379145681858,918.394287109375,1.0763791799545288,0.19005000591278076
1.1673863861709832,907.3496704101562,1.1673864126205444,0.18771250545978546,1.0778469175100327,912.127197265625,1.0778467655181885,0.18850000202655792
1.1381467141211032,919.92138671875,1.1381466388702393,0.19081249833106995,1.0620373323559762,937.6021118164062,1.0620373487472534,0.18970000743865967
1.1843128331005572,925.0573120117188,1.1843129396438599,0.18921250104904175,1.0480428069829941,938.1727905273438,1.0480430126190186,0.18995000422000885
1.0985853401944041,932.8787841796875,1.0985852479934692,0.1924625039100647,1.0368067413568496,937.37109375,1.0368068218231201,0.18995000422000885
1.1167558182030917,932.3046264648438,1.116755723953247,0.18970000743865967,1.0271122336387635,951.094482421875,1.0271122455596924,0.19030000269412994
1.108264284208417,937.7933959960938,1.1082642078399658,0.19237500429153442,1.018496111035347,943.0725708007812,1.018496036529541,0.18915000557899475
1.102605887129903,942.1448974609375,1.1026058197021484,0.19151249527931213,1.003226550668478,960.7349243164062,1.003226637840271,0.1931000053882599
1.074690855666995,956.0870971679688,1.0746910572052002,0.19398750364780426,0.992978709936142,980.5968017578125,0.9929785132408142,0.19380000233650208
1.0567393455654384,972.3577270507812,1.0567392110824585,0.194474995136261,0.988436296582222,994.693603515625,0.9884363412857056,0.19670000672340393
1.064781949482858,977.619873046875,1.0647820234298706,0.19328750669956207,0.9650766879320145,995.964111328125,0.9650766849517822,0.19439999759197235
1.0594653479754925,977.69189453125,1.0594651699066162,0.19276249408721924,0.95303715467453,989.0629272460938,0.9530370831489563,0.19425000250339508
1.0527755480259657,979.7307739257812,1.0527757406234741,0.19339999556541443,0.9483359917998314,996.7279052734375,0.9483359456062317,0.1951500028371811
1.03219594694674,975.1038208007812,1.0321956872940063,0.19276249408721924,0.9308873832225799,981.0186767578125,0.9308872818946838,0.19169999659061432
1.0126100558787585,966.1715698242188,1.0126099586486816,0.19328750669956207,0.917576202750206,974.9619140625,0.9175760746002197,0.19345000386238098
1.045419043675065,970.5906982421875,1.045418620109558,0.193900004029274,0.9110913150012493,975.180908203125,0.9110912084579468,0.1936500072479248
0.9958294006064534,973.3195190429688,0.9958294034004211,0.19449999928474426,0.9008789256215095,992.23681640625,0.90087890625,0.19294999539852142
1.0050643488764763,972.7470703125,1.0050644874572754,0.1936125010251999,0.8869420662522316,977.344482421875,0.8869420886039734,0.19165000319480896
0.9905502321198583,966.7728881835938,0.9905503988265991,0.19296249747276306,0.8917378328740597,969.3624267578125,0.8917378187179565,0.19329999387264252
0.9694801520556211,970.17919921875,0.9694797992706299,0.19494999945163727,0.8820566400885582,988.131103515625,0.8820566534996033,0.19290000200271606
0.9670253738760948,978.5950927734375,0.9670252799987793,0.19619999825954437,0.8685820803046227,991.706298828125,0.868582010269165,0.19339999556541443
0.9557337297126651,977.2481079101562,0.9557338953018188,0.19425000250339508,0.8912012726068497,987.3889770507812,0.8912011981010437,0.19169999659061432
0.9536261562258005,983.3071899414062,0.9536259770393372,0.19539999961853027,0.8617327183485031,986.4207153320312,0.8617328405380249,0.19449999928474426
0.9513254852965474,982.72607421875,0.9513257741928101,0.19551250338554382,0.8221861809492111,987.2322998046875,0.8221863508224487,0.19539999961853027
0.9246646594256163,979.9201049804688,0.9246647357940674,0.19538749754428864,0.8117661431431771,989.2926025390625,0.8117660880088806,0.19550000131130219
0.931876402720809,983.106201171875,0.9318761825561523,0.19580000638961792,0.8037361696362495,988.8173217773438,0.8037362098693848,0.19824999570846558
0.9437374483793974,994.5620727539062,0.9437372088432312,0.1978749930858612,0.824105578660965,1001.4827880859375,0.8241056799888611,0.19789999723434448
0.9077544944360852,990.1849975585938,0.9077546000480652,0.19651250541210175,0.8021698266267776,996.7327880859375,0.8021697998046875,0.19339999556541443
0.9288161493837833,992.4271240234375,0.9288163185119629,0.19677500426769257,0.8010087817907333,994.4373168945312,0.8010087013244629,0.19345000386238098
0.9121813790872693,979.5554809570312,0.9121813774108887,0.19506250321865082,0.8509387582540512,961.8580932617188,0.8509386777877808,0.19419999420642853
0.9071120947599411,966.3914184570312,0.907112181186676,0.19586250185966492,0.7734851315617561,984.2664184570312,0.7734851837158203,0.194350004196167
0.9087583685293794,991.3682250976562,0.9087585806846619,0.19926249980926514,0.7611498102545738,1015.6702270507812,0.7611497640609741,0.1973000019788742
0.8724333913996816,996.0250854492188,0.8724334239959717,0.19821250438690186,0.74940455108881,1010.0850219726562,0.7494044899940491,0.19869999587535858
0.8964756086468697,995.0454711914062,0.8964754939079285,0.19663749635219574,0.805508067458868,985.1207275390625,0.8055081367492676,0.1927500069141388
0.9141528652980924,966.4514770507812,0.9141527414321899,0.19480000436306,0.7658842116594314,975.581787109375,0.765884280204773,0.19294999539852142
0.9252156944014132,957.8444213867188,0.9252156019210815,0.19584999978542328,0.8087618894875049,962.9614868164062,0.8087617754936218,0.19370000064373016
0.8848797123879194,961.8319702148438,0.8848797082901001,0.196724995970726,0.7422416552901268,980.2557983398438,0.742241621017456,0.19805000722408295
0.9051688425242901,970.3682250976562,0.9051690697669983,0.19746249914169312,0.726542579382658,977.9708251953125,0.7265426516532898,0.1973000019788742
0.8747551951557397,965.6796875,0.8747552633285522,0.19920000433921814,0.7293913930654525,960.5689086914062,0.7293914556503296,0.19634999334812164
0.8751976624131202,951.7257080078125,0.8751977682113647,0.19552500545978546,0.759490416944027,948.4412231445312,0.7594903707504272,0.1932000070810318
0.8924080682918429,940.3596801757812,0.8924081325531006,0.1972000002861023,0.7180433675646782,970.93701171875,0.7180433869361877,0.19769999384880066
0.8747806653380394,950.9522094726562,0.8747805953025818,0.19696250557899475,0.7126695774495602,961.2269897460938,0.7126695513725281,0.19984999299049377
0.8620450733229518,956.2258911132812,0.8620451092720032,0.19807499647140503,0.7036730110645294,970.76708984375,0.7036730647087097,0.19984999299049377
0.8667827222496272,955.1715698242188,0.8667826056480408,0.19877499341964722,0.7756755366921425,949.2310791015625,0.7756755352020264,0.19814999401569366
0.8520318094640971,940.6599731445312,0.8520316481590271,0.19808749854564667,0.7311428338289261,949.1602172851562,0.7311428189277649,0.19245000183582306
0.8597239034250379,935.347900390625,0.8597238063812256,0.19717499613761902,0.6844756618142128,942.7171020507812,0.6844755411148071,0.20059999823570251
0.8599226798862218,945.8963012695312,0.8599228262901306,0.19936250150203705,0.7261295258998871,946.8770141601562,0.7261295318603516,0.19984999299049377
0.8643574120476842,935.80322265625,0.8643572330474854,0.19766250252723694,0.6816340684890747,927.268798828125,0.6816340684890747,0.19830000400543213
0.8370121708139777,934.341796875,0.8370122313499451,0.20017500221729279,0.7648566976189614,938.9802856445312,0.76485675573349,0.19210000336170197
0.8588303938508034,927.072998046875,0.8588305711746216,0.19846250116825104,0.6913313567638397,915.3345947265625,0.6913313865661621,0.20145000517368317
0.8607669033110141,923.74169921875,0.8607667088508606,0.19956250488758087,0.6690714605152607,932.6152954101562,0.6690715551376343,0.20100000500679016
0.857055448833853,916.33349609375,0.8570552468299866,0.196724995970726,0.7262037560343743,917.6522827148438,0.7262037396430969,0.19634999334812164
0.8753418043255806,897.2239990234375,0.8753417134284973,0.1977500021457672,0.8146137677133083,878.7592163085938,0.8146137595176697,0.1895499974489212
0.8291695784777403,879.3009033203125,0.8291694521903992,0.19760000705718994,0.7080538786947728,890.0416870117188,0.7080540060997009,0.19580000638961792
0.8346000390127302,882.57373046875,0.8345999121665955,0.19916249811649323,0.6705227144062519,886.7327270507812,0.6705226302146912,0.1973000019788742
0.8123567787930369,886.3770751953125,0.8123568296432495,0.1994124948978424,0.6447013892233372,891.994384765625,0.644701361656189,0.20329999923706055
0.8208632979542017,889.7943115234375,0.8208633065223694,0.2003999948501587,0.7025165967643261,884.0684204101562,0.7025166153907776,0.19625000655651093
0.807934938184917,869.3289794921875,0.8079351186752319,0.19852499663829803,0.6410703040659428,876.099609375,0.6410701870918274,0.19930000603199005
0.8110084885731339,867.7799072265625,0.8110085725784302,0.19856250286102295,0.651011948287487,862.6734008789062,0.6510119438171387,0.20069999992847443
0.8033882288262248,869.7086181640625,0.8033879995346069,0.20076249539852142,0.6236560069024563,884.5474243164062,0.6236559748649597,0.2020999938249588
0.818711101822555,867.0833129882812,0.8187108635902405,0.1992499977350235,0.6211438350379467,869.0587768554688,0.6211437582969666,0.20469999313354492
0.8416279762983322,860.7092895507812,0.8416279554367065,0.19898749887943268,0.6789969719946385,845.0598754882812,0.6789970397949219,0.19984999299049377
0.8219499971717596,840.6140747070312,0.8219500184059143,0.19847500324249268,0.614755130559206,843.9505004882812,0.6147552132606506,0.20374999940395355
0.7804542424157261,843.6773071289062,0.7804542779922485,0.20000000298023224,0.6160626113414764,843.4005126953125,0.6160626411437988,0.2012999951839447
0.8100340696051717,833.350341796875,0.8100342154502869,0.1977500021457672,0.6463081568479538,812.2467651367188,0.646308183670044,0.20045000314712524
0.8044158618897199,831.5809326171875,0.804415762424469,0.20074999332427979,0.7236454173922539,827.93701171875,0.7236454486846924,0.19625000655651093
0.798062652722001,822.1409301757812,0.7980627417564392,0.19848750531673431,0.6147938750684261,822.385498046875,0.6147938370704651,0.20035000145435333
0.8247111480683088,795.7305297851562,0.8247114419937134,0.19698749482631683,0.6846008129417896,800.5696411132812,0.6846009492874146,0.19314999878406525
0.8019857265055179,788.074462890625,0.8019856214523315,0.19688749313354492,0.674421650916338,773.1486206054688,0.6744217276573181,0.19335000216960907
0.833744902163744,781.7415161132812,0.833745002746582,0.19757500290870667,0.6783400736749172,794.7460327148438,0.6783401370048523,0.19599999487400055
0.787936233729124,786.7849731445312,0.7879362106323242,0.19761249423027039,0.6111475549638271,782.8903198242188,0.6111475825309753,0.19724999368190765
